date,sender_id,message
2024-12-06 03:59:50+00:00,,"𝐌𝐚𝐫𝐤𝐞𝐭𝐢𝐧𝐠 & 𝐦𝐮𝐭𝐮𝐚𝐥 𝐟𝐮𝐧𝐝 & 𝐂𝐑𝐘𝐏𝐓𝐎& 𝐁𝐢𝐭𝐜𝐨𝐢𝐧 )

𝐟𝐮𝐧𝐝 𝐉𝐨𝐢𝐧𝐢𝐧𝐠 𝐨𝐧.....👇(𝐋𝐨𝐬𝐬 𝐂𝐨𝐯𝐞𝐫 𝐏𝐥𝐚𝐧)

𝟏𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟑 𝐇𝐨𝐮𝐫𝐬 𝟓𝟎𝐤

𝟐𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟒 𝐇𝐨𝐮𝐫𝐬 𝟏 𝐋𝐚𝐤𝐡

𝟐𝟓𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟓 𝐇𝐨𝐮𝐫𝐬 𝟏 𝐋𝐚𝐤𝐡 𝟐𝟓𝐤

𝟒𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟔 𝐇𝐨𝐮𝐫𝐬 𝟐 𝐥𝐚𝐤𝐡

𝟓𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟔 𝐇𝐨𝐮𝐫𝐬 𝟐 𝐋𝐚𝐤𝐡 𝟓𝟎𝐤

𝐍𝐎𝐓𝐄- 𝟑𝟎% 𝐬𝐡𝐚𝐫𝐞 𝐨𝐟 𝐩𝐫𝐨𝐟𝐢𝐭 𝐰𝐢𝐥𝐥 𝐛𝐞 𝐦𝐢𝐧𝐞

𝐉𝐨 𝐤𝐡𝐮𝐝 𝐬𝐞 𝐩𝐥𝐚𝐲 𝐤𝐚𝐫𝐤𝐞 𝐧𝐡𝐢 𝐤𝐦𝐚 𝐩𝐚 𝐫𝐡𝐞 𝐡𝐚𝐢...𝐔𝐧𝐤𝐞 𝐋𝐢𝐲𝐞 𝐬𝐡𝐮𝐧𝐡𝐫𝐚 𝐦𝐨𝐤𝐚 𝐡 𝐛𝐡𝐚𝐢𝐲𝐨...❤️

𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐞𝐝 𝐦𝐞𝐦𝐛𝐞𝐫𝐬 𝐣𝐨𝐢𝐧 𝐟𝐚𝐬𝐭...😘

𝐃𝐌 𝐟𝐚𝐬𝐭 
https://wa.me/+918058537615/?text=*HELLO-MONEY-INVEST-SIR*"
2024-12-06 03:59:42+00:00,,"☝️Loss Cover Plan Join....👆

❤️ available seat👆"
2024-12-06 03:59:42+00:00,,"NIFTY 24 DEC 24800 CE


ABOVE :- 185


STOPLOSS : PREMIUM"
2024-12-06 03:59:42+00:00,,1St TARGET DONE ✅👍
2024-12-06 03:59:42+00:00,,430🔥🚀
2024-12-06 03:59:42+00:00,,425🔥🚀
2024-12-06 03:59:42+00:00,,420🔥🚀
2024-12-06 03:59:42+00:00,,415🔥🚀
2024-12-06 03:59:41+00:00,,410🔥🚀
2024-12-06 03:59:41+00:00,,405🔥🚀
2024-12-06 03:59:41+00:00,,400🔥🚀
2024-12-06 03:59:41+00:00,,395🔥🚀
2024-12-06 03:59:41+00:00,,390🔥🚀
2024-12-06 03:59:41+00:00,,385🔥🚀
2024-12-06 03:59:41+00:00,,"BANKNIFTY 24 DEC 54600 CE


ABOVE :- 380


STOPLOSS : PREMIUM"
2024-12-06 03:59:41+00:00,,"Payments Sent Successfully 💙✅

ALL MEMBERS RETURN PROFIT 💙

Congratulations To Our Investors
Thanks For Your Trust And Decision To Invest With Us !

Trust is everything ✅💰"
2024-12-06 01:50:52+00:00,,"𝐌𝐚𝐫𝐤𝐞𝐭𝐢𝐧𝐠 & 𝐦𝐮𝐭𝐮𝐚𝐥 𝐟𝐮𝐧𝐝 & 𝐂𝐑𝐘𝐏𝐓𝐎& 𝐁𝐢𝐭𝐜𝐨𝐢𝐧 )

𝐟𝐮𝐧𝐝 𝐉𝐨𝐢𝐧𝐢𝐧𝐠 𝐨𝐧.....👇(𝐋𝐨𝐬𝐬 𝐂𝐨𝐯𝐞𝐫 𝐏𝐥𝐚𝐧)

𝟏𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟑 𝐇𝐨𝐮𝐫𝐬 𝟓𝟎𝐤

𝟐𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟒 𝐇𝐨𝐮𝐫𝐬 𝟏 𝐋𝐚𝐤𝐡

𝟐𝟓𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟓 𝐇𝐨𝐮𝐫𝐬 𝟏 𝐋𝐚𝐤𝐡 𝟐𝟓𝐤

𝟒𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟔 𝐇𝐨𝐮𝐫𝐬 𝟐 𝐥𝐚𝐤𝐡

𝟓𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟔 𝐇𝐨𝐮𝐫𝐬 𝟐 𝐋𝐚𝐤𝐡 𝟓𝟎𝐤

𝐍𝐎𝐓𝐄- 𝟑𝟎% 𝐬𝐡𝐚𝐫𝐞 𝐨𝐟 𝐩𝐫𝐨𝐟𝐢𝐭 𝐰𝐢𝐥𝐥 𝐛𝐞 𝐦𝐢𝐧𝐞

𝐉𝐨 𝐤𝐡𝐮𝐝 𝐬𝐞 𝐩𝐥𝐚𝐲 𝐤𝐚𝐫𝐤𝐞 𝐧𝐡𝐢 𝐤𝐦𝐚 𝐩𝐚 𝐫𝐡𝐞 𝐡𝐚𝐢...𝐔𝐧𝐤𝐞 𝐋𝐢𝐲𝐞 𝐬𝐡𝐮𝐧𝐡𝐫𝐚 𝐦𝐨𝐤𝐚 𝐡 𝐛𝐡𝐚𝐢𝐲𝐨...❤️

𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐞𝐝 𝐦𝐞𝐦𝐛𝐞𝐫𝐬 𝐣𝐨𝐢𝐧 𝐟𝐚𝐬𝐭...😘

𝐃𝐌 𝐟𝐚𝐬𝐭 
https://wa.me/+918058537615/?text=*HELLO-MONEY-INVEST-SIR*"
2024-12-06 01:50:44+00:00,,"HAR HAR MAHADEV  ❤️

GOOD MORNING EVERYONE 😊"
2024-12-05 13:28:49+00:00,,"𝐌𝐚𝐫𝐤𝐞𝐭𝐢𝐧𝐠 & 𝐦𝐮𝐭𝐮𝐚𝐥 𝐟𝐮𝐧𝐝 & 𝐂𝐑𝐘𝐏𝐓𝐎& 𝐁𝐢𝐭𝐜𝐨𝐢𝐧 )

𝐟𝐮𝐧𝐝 𝐉𝐨𝐢𝐧𝐢𝐧𝐠 𝐨𝐧.....👇(𝐋𝐨𝐬𝐬 𝐂𝐨𝐯𝐞𝐫 𝐏𝐥𝐚𝐧)

𝟏𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟑 𝐇𝐨𝐮𝐫𝐬 𝟓𝟎𝐤

𝟐𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟒 𝐇𝐨𝐮𝐫𝐬 𝟏 𝐋𝐚𝐤𝐡

𝟐𝟓𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟓 𝐇𝐨𝐮𝐫𝐬 𝟏 𝐋𝐚𝐤𝐡 𝟐𝟓𝐤

𝟒𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟔 𝐇𝐨𝐮𝐫𝐬 𝟐 𝐥𝐚𝐤𝐡

𝟓𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟔 𝐇𝐨𝐮𝐫𝐬 𝟐 𝐋𝐚𝐤𝐡 𝟓𝟎𝐤

𝐍𝐎𝐓𝐄- 𝟑𝟎% 𝐬𝐡𝐚𝐫𝐞 𝐨𝐟 𝐩𝐫𝐨𝐟𝐢𝐭 𝐰𝐢𝐥𝐥 𝐛𝐞 𝐦𝐢𝐧𝐞

𝐉𝐨 𝐤𝐡𝐮𝐝 𝐬𝐞 𝐩𝐥𝐚𝐲 𝐤𝐚𝐫𝐤𝐞 𝐧𝐡𝐢 𝐤𝐦𝐚 𝐩𝐚 𝐫𝐡𝐞 𝐡𝐚𝐢...𝐔𝐧𝐤𝐞 𝐋𝐢𝐲𝐞 𝐬𝐡𝐮𝐧𝐡𝐫𝐚 𝐦𝐨𝐤𝐚 𝐡 𝐛𝐡𝐚𝐢𝐲𝐨...❤️

𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐞𝐝 𝐦𝐞𝐦𝐛𝐞𝐫𝐬 𝐣𝐨𝐢𝐧 𝐟𝐚𝐬𝐭...😘

𝐃𝐌 𝐟𝐚𝐬𝐭 
https://wa.me/+918058537615/?text=*HELLO-MONEY-INVEST-SIR*"
2024-12-05 13:28:08+00:00,,"ToDAY CLIENT PROFIT✅

Profit Of 1,90,354++ Booked 🔥💯⚡️

Account Management Service 📊💌🤝"
2024-12-05 13:28:08+00:00,,"ToDAY CLIENT PROFIT✅

Profit Of 1,02,801++ Booked 🔥💯⚡️

Account Management Service 📊💌🤝"
2024-12-05 13:27:18+00:00,,"ToDAY CLIENT PROFIT✅

Profit Of 5,03,594++ Booked 🔥💯⚡️

Account Management Service 📊💌🤝"
2024-12-05 06:17:11+00:00,,"𝐌𝐚𝐫𝐤𝐞𝐭𝐢𝐧𝐠 & 𝐦𝐮𝐭𝐮𝐚𝐥 𝐟𝐮𝐧𝐝 & 𝐂𝐑𝐘𝐏𝐓𝐎& 𝐁𝐢𝐭𝐜𝐨𝐢𝐧 )

𝐟𝐮𝐧𝐝 𝐉𝐨𝐢𝐧𝐢𝐧𝐠 𝐨𝐧.....👇(𝐋𝐨𝐬𝐬 𝐂𝐨𝐯𝐞𝐫 𝐏𝐥𝐚𝐧)

𝟏𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟑 𝐇𝐨𝐮𝐫𝐬 𝟓𝟎𝐤

𝟐𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟒 𝐇𝐨𝐮𝐫𝐬 𝟏 𝐋𝐚𝐤𝐡

𝟐𝟓𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟓 𝐇𝐨𝐮𝐫𝐬 𝟏 𝐋𝐚𝐤𝐡 𝟐𝟓𝐤

𝟒𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟔 𝐇𝐨𝐮𝐫𝐬 𝟐 𝐥𝐚𝐤𝐡

𝟓𝟎𝐤 𝐃𝐞𝐩𝐨𝐬𝐢𝐭
𝐑𝐞𝐭𝐮𝐫𝐧 𝐀𝐟𝐭𝐞𝐫 𝟔 𝐇𝐨𝐮𝐫𝐬 𝟐 𝐋𝐚𝐤𝐡 𝟓𝟎𝐤

𝐍𝐎𝐓𝐄- 𝟑𝟎% 𝐬𝐡𝐚𝐫𝐞 𝐨𝐟 𝐩𝐫𝐨𝐟𝐢𝐭 𝐰𝐢𝐥𝐥 𝐛𝐞 𝐦𝐢𝐧𝐞

𝐉𝐨 𝐤𝐡𝐮𝐝 𝐬𝐞 𝐩𝐥𝐚𝐲 𝐤𝐚𝐫𝐤𝐞 𝐧𝐡𝐢 𝐤𝐦𝐚 𝐩𝐚 𝐫𝐡𝐞 𝐡𝐚𝐢...𝐔𝐧𝐤𝐞 𝐋𝐢𝐲𝐞 𝐬𝐡𝐮𝐧𝐡𝐫𝐚 𝐦𝐨𝐤𝐚 𝐡 𝐛𝐡𝐚𝐢𝐲𝐨...❤️

𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐞𝐝 𝐦𝐞𝐦𝐛𝐞𝐫𝐬 𝐣𝐨𝐢𝐧 𝐟𝐚𝐬𝐭...😘

𝐃𝐌 𝐟𝐚𝐬𝐭 
https://wa.me/+918058537615/?text=*HELLO-MONEY-INVEST-SIR*"
