date,sender_id,message
2023-05-31 18:34:11+00:00,,"Languages & Number of their Alphabets (including vowels)

🇮🇳 Tamil: 247
🇰🇭 Khmer: 74
🇳🇵 Nepali: 64
🇮🇳 Hindi: 52
🇯🇵 Japanese: 46
🇵🇰 Urdu: 36
🇦🇲 Armenian: 36
🇷🇺 Russian: 33
🇮🇷 Persian: 32
🇹🇷 Turkish: 29
🇪🇸 Spanish: 27
🇬🇧 English: 26
🇩🇪 German: 26
🇫🇷 French: 26
🇵🇹 Portuguese: 26
🇰🇷 Korean: 24
🇮🇱 Hebrew: 22
🇮🇹 Italian: 21
🇵🇬 Rotokas: 12

Join CapitalVia on Telegram"
2023-05-26 17:28:08+00:00,,"From the Founder of the Channel

https://youtu.be/BswTYOY63VQ"
2023-05-25 16:24:35+00:00,,"How much you should tip restaurant staff:

🇺🇸 USA: 20%
🇨🇦 Canada: 15-20%
🇳🇴 Norway: 10-20%
🇲🇽 Mexico: 15%
🇦🇷 Argentina: 10-15%
🇷🇺 Russia: 10-15%
🇸🇦 Saudi Arabia: 10-15%
🇦🇪 UAE: 10-15%
🇮🇱 Israel: 12%
🇪🇸 Spain: 10%
🇫🇷 France: 10%
🇬🇷 Greece: 10%
🇮🇹 Italy: 10%
🇪🇬 Egypt: 10%
🇰🇪 Kenya: 10%
🇸🇪 Sweden: 10%
🇿🇦 South Africa: 10%
🇹🇷 Turkey: 10%
🇺🇾 Uruguay: 10%
🇬🇧 UK: 10%
🇺🇦 Ukraine: 10%
🇮🇳 India: 7-10%
🇳🇱 Netherlands: 5-10%
🇩🇪 Germany: 5-10%
🇮🇩 Indonesia: 5-10%
🇻🇪 Venezuela: 5-10%
🇻🇳 Vietnam: 5-10%
🇧🇩 Bangladesh: 2-10%
🇦🇺 Australia: 0%
🇨🇳 China: 0%
🇩🇰 Denmark: 0%
🇯🇵 Japan: 0%
🇳🇬 Nigeria: 0%
🇸🇬 Singapore: 0%
🇰🇷 South Korea: 0%

Join CapitalVia on Telegram"
2023-05-22 19:29:14+00:00,,"Lines of code:

MS-DOS: 4 thousand 
WhatsApp: 30 thousand 
Telegram: 50 thousand 
Zoom: 60 thousand 
TikTok: 80 thousand 
Space Shuttle: 400 thousand 
Minecraft: 500 thousand 
Instagram: 1 million 
US Military Drone: 3.5 million
YouTube: 5.4 million 
World of Warcraft: 5.5 million 
Boeing 787: 6.5 million
Google Chrome: 6.7 million
Chevy Volt: 10 million
Twitter: 10 million 
Android: 12 million
iOS: 12 million
Mozilla Firefox: 21 million 
Windows XP: 45 million
Large Hadron Collider: 50 million
Ubuntu: 50 million
Facebook: 62 million
MacOS X: 84 million 
Tesla: 100 million 
Google: 2 billion

Join CapitalVia on Telegram"
2023-05-21 17:55:53+00:00,,"Average height of adult men:

🇳🇱 Netherlands: 182.54 cm
🇧🇪 Belgium: 181.70 cm
🇪🇪 Estonia: 181.59 cm
🇱🇻 Latvia: 181.42 cm
🇩🇰 Denmark: 181.39 cm
🇧🇦 Bosnia and Herzegovina: 180.87 cm
🇭🇷 Croatia: 180.78 cm
🇷🇸 Serbia: 180.57 cm
🇮🇸 Iceland: 180.49 cm
🇨🇿 Czechia: 180.10 cm
🇩🇪 Germany: 179.88 cm
🇳🇴 Norway: 179.75 cm
🇫🇷 France: 179.74 cm
🇸🇪 Sweden: 179.74 cm
🇫🇮 Finland: 179.59 cm
🇦🇺 Australia: 179.20 cm
🇮🇪 Ireland: 178.93 cm
🇨🇭 Switzerland: 178.42 cm
🇨🇦 Canada: 178.09 cm
🇮🇹 Italy: 177.77 cm
🇬🇧 UK: 177.49 cm
🇦🇹 Austria: 177.41 cm
🇵🇱 Poland: 177.33 cm
🇬🇷 Greece: 177.32 cm
🇺🇸 USA: 177.13 cm
🇪🇸 Spain: 176.59 cm
🇷🇺 Russia: 176.46 cm
🇰🇷 South Korea: 174.92 cm
🇦🇷 Argentina: 174.62 cm
🇹🇷 Turkey: 174.21 cm
🇮🇷 Iran: 173.57 cm
🇧🇷 Brazil: 173.55 cm
🇺🇾 Uruguay: 173.43 cm
🇵🇹 Portugal: 172.93 cm
🇸🇬 Singapore: 172.57 cm
🇨🇳 China: 171.83 cm
🇻🇪 Venezuela: 171.59 cm
🇯🇵 Japan: 170.82 cm
🇲🇦 Morocco: 170.40 cm
🇰🇪 Kenya: 169.64 cm
🇹🇭 Thailand: 169.16 cm
🇲🇽 Mexico: 169.01 cm
🇲🇾 Malaysia: 167.88 cm
🇸🇦 Saudi Arabia: 167.67 cm
🇵🇰 Pakistan: 166.95 cm
🇿🇦 South Africa: 166.68 cm
🇳🇬 Nigeria: 165.91 cm
🇮🇳 India: 164.95 cm
🇮🇩 Indonesia: 163.55 cm
🇳🇵 Nepal: 162.32 cm
🇱🇦 Laos: 160.52 cm
🇾🇪 Yemen: 159.89 cm

🌎 World: 171.28 cm

Join CapitalVia on Telegram"
2023-05-09 20:48:29+00:00,,"Starbucks Tall Latte price:

🇨🇭 Switzerland: $7.17
🇩🇰 Denmark: $6.55
🇫🇮 Finland: $5.67
🇭🇰 Hong Kong: $5.52
🇱🇺 Luxembourg: $5.51
🇫🇷 France: $5.36
🇬🇧 UK: $5.31
🇳🇴 Norway: $5.08
🇸🇬 Singapore: $4.90
🇸🇪 Sweden: $4.83
🇦🇷 Argentina: $4.67
🇩🇪 Germany: $4.49
🇸🇦 Saudi Arabia: $4.27
🇨🇳 China: $4.23
🇰🇷 South Korea: $4.11
🇦🇺 Australia: $3.97
🇪🇸 Spain: $3.95 
🇨🇦 Canada: $3.85
🇯🇵 Japan: $3.57
🇵🇱 Poland: $3.56
🇮🇳 India: $3.56
🇺🇸 USA: $3.26
🇮🇩 Indonesia: $3.08
🇨🇾 Cyprus: $2.97
🇮🇹 Italy: $2.84
🇧🇬 Bulgaria: $2.69
🇿🇦 South Africa: $2.64
🇨🇴 Colombia: $2.50
🇪🇬 Egypt: $2.23
🇧🇷 Brazil: $1.96
🇹🇷 Turkey: $1.31

Join CapitalVia on Telegram"
2023-05-08 14:23:35+00:00,,"Oil reserves (billion barrels):

🇻🇪 Venezuela: 303.8
🇸🇦 Saudi Arabia: 258.6
🇮🇷 Iran: 208.6
🇨🇦 Canada: 170.3
🇮🇶 Iraq: 145
🇰🇼 Kuwait: 101.5
🇦🇪 UAE: 97.8
🇷🇺 Russia: 80
🇱🇾 Libya: 48.3
🇺🇸 US: 47.1
🇳🇬 Nigeria: 36.8
🇰🇿 Kazakhstan: 30
🇨🇳 China: 26
🇶🇦 Qatar: 25.2
🇧🇷 Brazil: 12.7
🇩🇿 Algeria: 12.2
🇪🇨 Ecuador: 8.2
🇳🇴 Norway: 8.1
🇦🇴 Angola: 7.7
🇦🇿 Azerbaijan: 7.0
🇲🇽 Mexico: 5.7
🇴🇲 Oman: 5.3
🇸🇩 Sudan: 5.0
🇮🇳 India: 4.6
🇻🇳 Vietnam: 4.4
🇲🇾 Malaysia: 3.6
🇪🇬 Egypt: 3.3
🇬🇧 UK: 2.5
🇦🇷 Argentina: 2.4
🇮🇩 Indonesia: 2.4
🇦🇺 Australia: 2.4
🇵🇰 Pakistan: 0.54
🇮🇹 Italy: 0.5
🇩🇰 Denmark: 0.4
🇹🇷 Turkey: 0.36
🇪🇸 Spain: 0.15
🇩🇪 Germany: 0.11
🇫🇷 France: 0.06
🇯🇵 Japan: 0.04
🇬🇷 Greece: 0.01

Join CapitalVia on Telegram"
2023-05-07 16:11:56+00:00,,"Personal Income Tax Rate Worldwide
https://twitter.com/stats_feed/status/1655132791506612225?s=46&t=jd292fxwPLWf_nLCBgISjg

Would you like a personalized demo to see how OneHash can help your business grow? Just Click Here to Schedule a Demo. You can also visit the OneHash Website or reach on WhatsApp Or simply reply to this message, and we can schedule a time to discuss further."
2023-05-07 15:17:55+00:00,,"Dear friends, colleagues, clients: Pithiest summary received so far, of the Annual Woodstock of the Investment World, i.e. Berkshire AGM key take aways:

01. Cautious on USA
02. Bearish on USA Banks. Sold all positions except BOA due to his relationship and commitments made. Hates Banks having Investment Banks as they land up taking exotic/derivatives positions. Insurance business will do well.
03. Frequent Management churn affects business.
04. AI will be more for documentation, etc. but risk calls will still be human. AI can’t replace *Ajit Jain*! Plenty of opportunities, so tech won’t make much difference but too much easy money chasing, hence opportunities overpriced.
05. Value investors should expect less returns now.

06. Too much easy money still chasing ideas, hence dumb investments will continue.
07. Bearish on ESG, waste of time. Charlie very bullish on Hydrocarbons.
08. Commercial real estate in big trouble, banks will be impacted.
09. World is overwhelmingly short term focused. Management is feeding infomation on how will they beat expectations is very short term.
10. Doesn't select managers based on where they got their degrees from. Can tell in 10 seconds whether they are interested in a business based on how consumers feel about it and what threats it might face. Hired Ajit Jain the Insurance Business Head at Berkshire, as his # 2, even though Jain didn't know much about the insurance business.

11. Formula for success: a) Spend less than you earn, b) Avoid toxicity, c) Practise deferred gratification.
12. On streaming wars: You either need fewer companies or higher prices.
13. You don't want to go into a game where you need that much luck. We are different from Elon Musk who attempts the impossible. Looking for an easy job that we can identify.
14. Auto industry is ruthless and totally unpredictable. Even Henry Ford started losing money within 20 years of releasing Model T.

Would you like a personalized demo to see how OneHash can help your business grow? Just Click Here to Schedule a Demo. You can also visit the OneHash Website or reach on WhatsApp Or simply reply to this message, and we can schedule a time to discuss further.

Thanks for your time and consideration. I'm excited to show you how OneHash can take your business to the next level."
2023-05-06 13:18:32+00:00,,"Worldwide Reserves
https://twitter.com/stats_feed/status/1654832010270060544

Would you like a personalized demo to see how OneHash can help your business grow? Just Click Here to Schedule a Demo. You can also visit the OneHash Website or reach on WhatsApp Or simply reply to this message, and we can schedule a time to discuss further.

Thanks for your time and consideration. I'm excited to show you how OneHash can take your business to the next level."
2023-05-01 18:02:47+00:00,,"Worldwide Divorce Rate:
https://twitter.com/stats_feed/status/1653056125330239489

Would you like a personalized demo to see how OneHash can help your business grow? Just Click Here to Schedule a Demo. You can also visit the OneHash Website or reach on WhatsApp Or simply reply to this message, and we can schedule a time to discuss further."
2023-04-20 07:58:08+00:00,,"Introducing you to OneHash - the world's 1st FaaS (FOSS as a Service) CRM & ERP platform. OneHash is highly agile, scalable, robust, user-friendly, and beautiful - all at an extremely affordable price. It's like getting a Lamborghini at the price of a Honda.

Would you like a personalized demo to see how OneHash can help your business grow? Just Click Here to Schedule a Demo. You can also visit the OneHash Website or reach on WhatsApp Or simply reply to this message, and we can schedule a time to discuss further.

Thanks for your time and consideration. I'm excited to show you how OneHash can take your business to the next level."
2023-04-19 07:58:53+00:00,,"Reliance Jio is on a War with every large business in India 

Mukesh Ambani's Reliance Jio is making bold moves across India's top industries. He is acquiring one industry at a time and keeps the customer on his own side.

#Jio 4G disrupted Indian telecommunication industry and killed many players, but customers love it!

Jio TV is now taking over Indian #OTT with free #IPL, almost killed Hotstar, but customers love it!

This is crazy, but it's happening!

Here's a snapshot of how they're taking on the biggest players targeting the largest market share:

📈 Finance - Jio Financial Services vs Bajaj Finance
Market Size: $350B | Growth: 22% | Leader: Bajaj Finance (30%)

🥤 Soft Drink - Campa Cola vs Coca-Cola
Market Size: $8B | Growth: 9% | Leader: Coca-Cola (40%)

💄 Cosmetics - Tira vs #Nykaa
Market Size: $20B | Growth: 15% | Leader: Nykaa (25%)

👗 Clothing - Ajio vs Myntra
Market Size: $70B | Growth: 12% | Leader: Myntra (35%)

🎬 Streaming - #JioCinema vs #Hotstar
Market Size: $1.6B | Growth: 29% | Leader: Hotstar (30%)

💊 E-Pharmacy - #Netmeds vs #PharmEasy
Market Size: $18B | Growth: 21% | Leader: PharmEasy (25%)

🎶 Music Streaming - JioSaavn vs Spotify
Market Size: $500M | Growth: 28% | Leader: Spotify (30%)

💍 Jewellery - Reliance Jewels vs Tanishq
Market Size: $60B | Growth: 11% | Leader: Tanishq (10%)

🏬 Private Labels - Reliance Retail Consumer Brands vs HUL
Market Size: $70B | Growth: 14% | Leader: HUL (30%)

🛒 Retail - Reliance Retail vs Dmart
Market Size: $1T | Growth: 10% | Leader: Dmart (15%)

🏢 B2B Marketplace - JDMart vs IndiaMART
Market Size: $10B | Growth: 19% | Leader: IndiaMART (40%)

📱 Electronic Stores - Reliance Digital vs Croma
Market Size: $15B | Growth: 16% | Leader: Croma (20%)

⛽️ Fuel and Petroleum - Jio-BP vs IndianOil, BPCL
Market Size: $120B | Growth: 5% | Leader: IndianOil (35%)

🍏 Online Groceries - Jio Mart vs BigBasket
Market Size: $3.5B | Growth: 25% | Leader: BigBasket (35%)

📺 Media - Network18 vs Zee, Sony
Market Size: $12B | Growth: 10% | Leader: Zee (25%)

Join CapitalVia on Telegram"
2023-04-04 14:52:26+00:00,,"442 Startup Failure Post Mortem

Join CapitalVia on Telegram"
2023-04-02 08:00:36+00:00,,"Summary of Q3 Con-calls for 200+ Companies

Join CapitalVia on Telegram"
2022-12-29 12:39:34+00:00,,"Here is the FULL list of market outlooks for 2023 from the world's largest Investment Banks and Asset Managers

- Goldman Sachs https://lnkd.in/eKzF_2K4
- J.P. Morgan https://lnkd.in/eHb6-622
- Morgan Stanley https://lnkd.in/e2nAMjmM
- Bank of America https://lnkd.in/e8XFD8TW
- BlackRock https://lnkd.in/eYxCBRGj
- HSBC https://lnkd.in/eNfBiJvH
- Barclays https://lnkd.in/eRT4dsFY
- NatWest https://lnkd.in/euftbUw6
- Citi https://lnkd.in/eXwA-Y4X
- UBS https://lnkd.in/exudCU6V
- Credit Suisse https://lnkd.in/e4CEK5NZ
- BNP Paribas https://lnkd.in/ec4hWEdm
- Deutsche Bank https://lnkd.in/eAWCSV_7
- ING https://lnkd.in/eNpdmVH8
- Apollo Global https://lnkd.in/ewwq_62M
- Wells Fargo https://lnkd.in/euMkQnKE
- BNY Mellon https://lnkd.in/ezMfVgND
- Fidelity International https://lnkd.in/eJwK6tVx
- Lazard https://lnkd.in/eku-xhqp

Join CapitalVia on Telegram"
2022-10-30 08:28:18+00:00,,"US Dollar performance vs World YoY:

Russia: +13%
Brazil: +6%

Switzerland: -8.8%
Indonesia: -9.7%
India: -9.8%
Canada: -9.8%
China: -13%
Euro: -13.8%
Australia: -14.7%
Euro: -15.1%
South Africa: -19%
South Korea: -21%
Japan: -29%
Pakistan: -29%
Turkey: -93%"
2022-09-29 16:13:49+00:00,,"𝗜𝗻𝘁𝗲𝗿𝗲𝘀𝘁𝗶𝗻𝗴 𝗳𝗮𝗰𝘁𝘀 𝗯𝗲𝗵𝗶𝗻𝗱 𝘁𝗵𝗲 ""𝗡𝗮𝗺𝗲"" 𝗼𝗳 𝗜𝗻𝗱𝗶𝗮'𝘀 𝗿𝗲𝗽𝘂𝘁𝗲𝗱 𝗕𝗿𝗮𝗻𝗱𝘀/ 𝗖𝗼𝗺𝗽𝗮𝗻𝗶𝗲𝘀 : 

1.   ""𝗗𝗮𝗹𝗱𝗮"" 
The famous ghee was imported by a Dutch company Dada & company. To reflect it's ownership Hindustan Lever added ""𝗟 "" in middle of Dada.

2.  "" 𝗗𝗮𝗯𝘂𝗿 "" 
The eccentric etymology of Dabur comes from founding father Dr. S.K.Burman famous for his Ayurvedic medicines often be called in Bengali ""𝗗𝗮""ctar  ""𝗕𝘂𝗿""man.

3.  ""𝗥𝗮𝗻𝗯𝗮𝘅𝘆""
Two colleagues ""𝗥𝗮𝗻""jit Singh and Gur""𝗯𝗮𝘅"" Singh of a Japanese pharmaceutical company founded new venture"" 𝙍𝙖𝙣𝙗𝙖𝙭𝙮"" in Amritsar.

4.   ""𝗧𝗮𝗻𝗶𝘀𝗵𝗾""  
The name  ""Tanishq"" was a masterstroke coined by Xerxex Desai then Vice Chairman & MD of Titan Industries. The name took ""𝗧𝗮"" from Tata and ""𝗡𝗶𝘀𝗵𝗸"" means piece of jewelry.

5.   ""𝗔𝗺𝘂𝗹 "" 
𝗔nand 𝗠ilk 𝗨nion 𝗟imited of Anand district Gujarat started the Amul by picking first letter of the union in 1946 & became India’s first commercially made butter. 

6.   ""𝗧𝗩𝗦"" 
 A transportation company was founded in 1911 by 𝗧hirukkurungudi 𝗩engaram 𝗦undram Iyengar  - Chennai. by picking first letters of the initials. Now it is well diversified company in many fields.

7.   ""𝗖𝗶𝗽𝗹𝗮"" 
The founder Dr K.A. Hamied gave the company title initially as 𝗖hemical, 𝗜ndustrial and 𝗣harmaceutical 𝗟𝗮boratories in 1935 in Mumbai. Now it is a leading drug manufacturer.

8.  ""𝗗𝗲𝗻𝗮 Bank"" 
It was founded on 26 May 1938 by the family of 𝗗𝗲vkaran 𝗡𝗮njee, an Indian financier more popularly known as C.D. Desai.

9.   ""𝗠𝗮𝗵𝗶𝗻𝗱𝗿𝗮 𝗮𝗻𝗱 𝗠𝗮𝗵𝗶𝗻𝗱𝗿𝗮 "" 
Two brothers J.C. and K.C. Mahindra, along with Malik Ghulam Mohammed, set up initially ""𝗠𝗮𝗵𝗶𝗻𝗱𝗿𝗮 𝗮𝗻𝗱 𝗠𝗼𝗵𝗮𝗺𝗺𝗲𝗱"" in 1945 as a steel trading firm. When Mohammed emigrated to Pakistan to serve as the country’s first finance minister, it was renamed Mahindra and Mahindra Ltd.

10.   ""𝗪𝗶𝗽𝗿𝗼""  
The company was incorporated on 29 December 1945 in Amalner, Maharashtra by Mohamed Premji as ""𝗪estern 𝗜ndia 𝗣alm 𝗥efined 𝗢il Limited"". Later In 1966, after Mohamed Premji's death, his son Azim Premji took over Wipro as its chairman at the age of 21 and entered in software development."
2022-09-04 10:36:04+00:00,,"Bullet Proof 2022 - Running Notes

Join CapitalVia on Telegram"
2022-09-02 13:16:13+00:00,,"The Rise of Gautam Adani

Join CapitalVia on Telegram"
